//BSB or bank code, 
//weights for digit 1,2,3,4,5,6,7,8,9,10,11,12,13,14(left to right), 
//divisor (e.g. 11 if modulus 11 used),
//whether to use bsb 4 digits in mod calculation (1 for true),
//split 2 digit products in mod calculation (1 for true) - if modulus calculation results in a 2/3 digit number, should each of its digits be added as well?

100740,1,2,1,2,1,2,1,2,1,2,1,2,,,10,1,1
100750,1,2,1,2,1,2,1,2,1,2,1,2,,,10,1,1
100760,1,2,1,2,1,2,1,2,1,2,1,2,,,10,1,1
100770,1,2,1,2,1,2,1,2,1,2,1,2,,,10,1,1
100780,1,2,1,2,1,2,1,2,1,2,1,2,,,10,1,1
100790,1,2,1,2,1,2,1,2,1,2,1,2,,,10,1,1
100800,1,2,1,2,1,2,1,2,1,2,1,2,,,10,1,1
100810,1,2,1,2,1,2,1,2,1,2,1,2,,,10,1,1
100820,1,2,1,2,1,2,1,2,1,2,1,2,,,10,1,1
100830,1,2,1,2,1,2,1,2,1,2,1,2,,,10,1,1
100840,1,2,1,2,1,2,1,2,1,2,1,2,,,10,1,1
100850,1,2,1,2,1,2,1,2,1,2,1,2,,,10,1,1
100860,1,2,1,2,1,2,1,2,1,2,1,2,,,10,1,1
100870,1,2,1,2,1,2,1,2,1,2,1,2,,,10,1,1
100880,1,2,1,2,1,2,1,2,1,2,1,2,,,10,1,1
100890,1,2,1,2,1,2,1,2,1,2,1,2,,,10,1,1
100900,1,2,1,2,1,2,1,2,1,2,1,2,,,10,1,1
100910,1,2,1,2,1,2,1,2,1,2,1,2,,,10,1,1
100920,1,2,1,2,1,2,1,2,1,2,1,2,,,10,1,1
100930,1,2,1,2,1,2,1,2,1,2,1,2,,,10,1,1
100940,1,2,1,2,1,2,1,2,1,2,1,2,,,10,1,1
100950,1,2,1,2,1,2,1,2,1,2,1,2,,,10,1,1
100960,1,2,1,2,1,2,1,2,1,2,1,2,,,10,1,1
100970,1,2,1,2,1,2,1,2,1,2,1,2,,,10,1,1
100980,1,2,1,2,1,2,1,2,1,2,1,2,,,10,1,1
100990,1,2,1,2,1,2,1,2,1,2,1,2,,,10,1,1
101000,1,2,1,2,1,2,1,2,1,2,1,2,,,10,1,1
101000,1,2,1,2,1,2,1,2,1,2,1,2,,,10,1,1
101010,1,2,1,2,1,2,1,2,1,2,1,2,,,10,1,1
101020,1,2,1,2,1,2,1,2,1,2,1,2,,,10,1,1
101030,1,2,1,2,1,2,1,2,1,2,1,2,,,10,1,1
101040,1,2,1,2,1,2,1,2,1,2,1,2,,,10,1,1
101050,1,2,1,2,1,2,1,2,1,2,1,2,,,10,1,1
101060,1,2,1,2,1,2,1,2,1,2,1,2,,,10,1,1
101070,1,2,1,2,1,2,1,2,1,2,1,2,,,10,1,1
101080,1,2,1,2,1,2,1,2,1,2,1,2,,,10,1,1
101090,1,2,1,2,1,2,1,2,1,2,1,2,,,10,1,1
101100,1,2,1,2,1,2,1,2,1,2,1,2,,,10,1,1
101110,1,2,1,2,1,2,1,2,1,2,1,2,,,10,1,1
101120,1,2,1,2,1,2,1,2,1,2,1,2,,,10,1,1
101130,1,2,1,2,1,2,1,2,1,2,1,2,,,10,1,1
101140,1,2,1,2,1,2,1,2,1,2,1,2,,,10,1,1
101150,1,2,1,2,1,2,1,2,1,2,1,2,,,10,1,1
101160,1,2,1,2,1,2,1,2,1,2,1,2,,,10,1,1
101170,1,2,1,2,1,2,1,2,1,2,1,2,,,10,1,1
101180,1,2,1,2,1,2,1,2,1,2,1,2,,,10,1,1
101190,1,2,1,2,1,2,1,2,1,2,1,2,,,10,1,1
101200,1,2,1,2,1,2,1,2,1,2,1,2,,,10,1,1
101210,1,2,1,2,1,2,1,2,1,2,1,2,,,10,1,1
101220,1,2,1,2,1,2,1,2,1,2,1,2,,,10,1,1
101230,1,2,1,2,1,2,1,2,1,2,1,2,,,10,1,1
101240,1,2,1,2,1,2,1,2,1,2,1,2,,,10,1,1
101250,1,2,1,2,1,2,1,2,1,2,1,2,,,10,1,1
101260,1,2,1,2,1,2,1,2,1,2,1,2,,,10,1,1
101270,1,2,1,2,1,2,1,2,1,2,1,2,,,10,1,1
101280,1,2,1,2,1,2,1,2,1,2,1,2,,,10,1,1
101290,1,2,1,2,1,2,1,2,1,2,1,2,,,10,1,1
101300,1,2,1,2,1,2,1,2,1,2,1,2,,,10,1,1
101310,1,2,1,2,1,2,1,2,1,2,1,2,,,10,1,1
101320,1,2,1,2,1,2,1,2,1,2,1,2,,,10,1,1
101330,1,2,1,2,1,2,1,2,1,2,1,2,,,10,1,1
101340,1,2,1,2,1,2,1,2,1,2,1,2,,,10,1,1
101350,1,2,1,2,1,2,1,2,1,2,1,2,,,10,1,1
101360,1,2,1,2,1,2,1,2,1,2,1,2,,,10,1,1
101370,1,2,1,2,1,2,1,2,1,2,1,2,,,10,1,1
101380,1,2,1,2,1,2,1,2,1,2,1,2,,,10,1,1
101390,1,2,1,2,1,2,1,2,1,2,1,2,,,10,1,1
101400,1,2,1,2,1,2,1,2,1,2,1,2,,,10,1,1
101410,1,2,1,2,1,2,1,2,1,2,1,2,,,10,1,1
101420,1,2,1,2,1,2,1,2,1,2,1,2,,,10,1,1
101430,1,2,1,2,1,2,1,2,1,2,1,2,,,10,1,1
101440,1,2,1,2,1,2,1,2,1,2,1,2,,,10,1,1
101450,1,2,1,2,1,2,1,2,1,2,1,2,,,10,1,1
101460,1,2,1,2,1,2,1,2,1,2,1,2,,,10,1,1
101470,1,2,1,2,1,2,1,2,1,2,1,2,,,10,1,1
101480,1,2,1,2,1,2,1,2,1,2,1,2,,,10,1,1
101490,1,2,1,2,1,2,1,2,1,2,1,2,,,10,1,1
101500,1,2,1,2,1,2,1,2,1,2,1,2,,,10,1,1
101510,1,2,1,2,1,2,1,2,1,2,1,2,,,10,1,1
101520,1,2,1,2,1,2,1,2,1,2,1,2,,,10,1,1
101530,1,2,1,2,1,2,1,2,1,2,1,2,,,10,1,1
101540,1,2,1,2,1,2,1,2,1,2,1,2,,,10,1,1
101550,1,2,1,2,1,2,1,2,1,2,1,2,,,10,1,1
101560,1,2,1,2,1,2,1,2,1,2,1,2,,,10,1,1
101570,1,2,1,2,1,2,1,2,1,2,1,2,,,10,1,1
101580,1,2,1,2,1,2,1,2,1,2,1,2,,,10,1,1
101590,1,2,1,2,1,2,1,2,1,2,1,2,,,10,1,1
101600,1,2,1,2,1,2,1,2,1,2,1,2,,,10,1,1
101610,1,2,1,2,1,2,1,2,1,2,1,2,,,10,1,1
101620,1,2,1,2,1,2,1,2,1,2,1,2,,,10,1,1
101630,1,2,1,2,1,2,1,2,1,2,1,2,,,10,1,1
101640,1,2,1,2,1,2,1,2,1,2,1,2,,,10,1,1
101650,1,2,1,2,1,2,1,2,1,2,1,2,,,10,1,1
101660,1,2,1,2,1,2,1,2,1,2,1,2,,,10,1,1
101670,1,2,1,2,1,2,1,2,1,2,1,2,,,10,1,1
101680,1,2,1,2,1,2,1,2,1,2,1,2,,,10,1,1
101690,1,2,1,2,1,2,1,2,1,2,1,2,,,10,1,1
101700,1,2,1,2,1,2,1,2,1,2,1,2,,,10,1,1
101710,1,2,1,2,1,2,1,2,1,2,1,2,,,10,1,1
101720,1,2,1,2,1,2,1,2,1,2,1,2,,,10,1,1
101730,1,2,1,2,1,2,1,2,1,2,1,2,,,10,1,1
101740,1,2,1,2,1,2,1,2,1,2,1,2,,,10,1,1
101750,1,2,1,2,1,2,1,2,1,2,1,2,,,10,1,1
101760,1,2,1,2,1,2,1,2,1,2,1,2,,,10,1,1
101770,1,2,1,2,1,2,1,2,1,2,1,2,,,10,1,1
101780,1,2,1,2,1,2,1,2,1,2,1,2,,,10,1,1
101790,1,2,1,2,1,2,1,2,1,2,1,2,,,10,1,1
101800,1,2,1,2,1,2,1,2,1,2,1,2,,,10,1,1
101810,1,2,1,2,1,2,1,2,1,2,1,2,,,10,1,1
101820,1,2,1,2,1,2,1,2,1,2,1,2,,,10,1,1
101830,1,2,1,2,1,2,1,2,1,2,1,2,,,10,1,1
101840,1,2,1,2,1,2,1,2,1,2,1,2,,,10,1,1
101850,1,2,1,2,1,2,1,2,1,2,1,2,,,10,1,1
101860,1,2,1,2,1,2,1,2,1,2,1,2,,,10,1,1
101870,1,2,1,2,1,2,1,2,1,2,1,2,,,10,1,1
101880,1,2,1,2,1,2,1,2,1,2,1,2,,,10,1,1
101890,1,2,1,2,1,2,1,2,1,2,1,2,,,10,1,1
101900,1,2,1,2,1,2,1,2,1,2,1,2,,,10,1,1
101910,1,2,1,2,1,2,1,2,1,2,1,2,,,10,1,1
101920,1,2,1,2,1,2,1,2,1,2,1,2,,,10,1,1
101930,1,2,1,2,1,2,1,2,1,2,1,2,,,10,1,1
101940,1,2,1,2,1,2,1,2,1,2,1,2,,,10,1,1
101950,1,2,1,2,1,2,1,2,1,2,1,2,,,10,1,1
101960,1,2,1,2,1,2,1,2,1,2,1,2,,,10,1,1
101970,1,2,1,2,1,2,1,2,1,2,1,2,,,10,1,1
101980,1,2,1,2,1,2,1,2,1,2,1,2,,,10,1,1
101990,1,2,1,2,1,2,1,2,1,2,1,2,,,10,1,1
102000,1,2,1,2,1,2,1,2,1,2,1,2,,,10,1,1
102010,1,2,1,2,1,2,1,2,1,2,1,2,,,10,1,1
102020,1,2,1,2,1,2,1,2,1,2,1,2,,,10,1,1
102030,1,2,1,2,1,2,1,2,1,2,1,2,,,10,1,1
102040,1,2,1,2,1,2,1,2,1,2,1,2,,,10,1,1
102050,1,2,1,2,1,2,1,2,1,2,1,2,,,10,1,1
102060,1,2,1,2,1,2,1,2,1,2,1,2,,,10,1,1
102070,1,2,1,2,1,2,1,2,1,2,1,2,,,10,1,1
102080,1,2,1,2,1,2,1,2,1,2,1,2,,,10,1,1
102090,1,2,1,2,1,2,1,2,1,2,1,2,,,10,1,1
102100,1,2,1,2,1,2,1,2,1,2,1,2,,,10,1,1
102110,1,2,1,2,1,2,1,2,1,2,1,2,,,10,1,1
102120,1,2,1,2,1,2,1,2,1,2,1,2,,,10,1,1
102130,1,2,1,2,1,2,1,2,1,2,1,2,,,10,1,1
102140,1,2,1,2,1,2,1,2,1,2,1,2,,,10,1,1
102150,1,2,1,2,1,2,1,2,1,2,1,2,,,10,1,1
102160,1,2,1,2,1,2,1,2,1,2,1,2,,,10,1,1
102170,1,2,1,2,1,2,1,2,1,2,1,2,,,10,1,1
102180,1,2,1,2,1,2,1,2,1,2,1,2,,,10,1,1
102190,1,2,1,2,1,2,1,2,1,2,1,2,,,10,1,1
102200,1,2,1,2,1,2,1,2,1,2,1,2,,,10,1,1
102210,1,2,1,2,1,2,1,2,1,2,1,2,,,10,1,1
102220,1,2,1,2,1,2,1,2,1,2,1,2,,,10,1,1
102230,1,2,1,2,1,2,1,2,1,2,1,2,,,10,1,1
102240,1,2,1,2,1,2,1,2,1,2,1,2,,,10,1,1
102250,1,2,1,2,1,2,1,2,1,2,1,2,,,10,1,1
102260,1,2,1,2,1,2,1,2,1,2,1,2,,,10,1,1
102270,1,2,1,2,1,2,1,2,1,2,1,2,,,10,1,1
102280,1,2,1,2,1,2,1,2,1,2,1,2,,,10,1,1
102290,1,2,1,2,1,2,1,2,1,2,1,2,,,10,1,1
102300,1,2,1,2,1,2,1,2,1,2,1,2,,,10,1,1
102310,1,2,1,2,1,2,1,2,1,2,1,2,,,10,1,1
102320,1,2,1,2,1,2,1,2,1,2,1,2,,,10,1,1
102330,1,2,1,2,1,2,1,2,1,2,1,2,,,10,1,1
102340,1,2,1,2,1,2,1,2,1,2,1,2,,,10,1,1
102350,1,2,1,2,1,2,1,2,1,2,1,2,,,10,1,1
102360,1,2,1,2,1,2,1,2,1,2,1,2,,,10,1,1
102370,1,2,1,2,1,2,1,2,1,2,1,2,,,10,1,1
102380,1,2,1,2,1,2,1,2,1,2,1,2,,,10,1,1
102390,1,2,1,2,1,2,1,2,1,2,1,2,,,10,1,1
102400,1,2,1,2,1,2,1,2,1,2,1,2,,,10,1,1
102410,1,2,1,2,1,2,1,2,1,2,1,2,,,10,1,1
102420,1,2,1,2,1,2,1,2,1,2,1,2,,,10,1,1
102430,1,2,1,2,1,2,1,2,1,2,1,2,,,10,1,1
102440,1,2,1,2,1,2,1,2,1,2,1,2,,,10,1,1
102450,1,2,1,2,1,2,1,2,1,2,1,2,,,10,1,1
102460,1,2,1,2,1,2,1,2,1,2,1,2,,,10,1,1
102470,1,2,1,2,1,2,1,2,1,2,1,2,,,10,1,1
102480,1,2,1,2,1,2,1,2,1,2,1,2,,,10,1,1
102490,1,2,1,2,1,2,1,2,1,2,1,2,,,10,1,1
102500,1,2,1,2,1,2,1,2,1,2,1,2,,,10,1,1
102510,1,2,1,2,1,2,1,2,1,2,1,2,,,10,1,1
102520,1,2,1,2,1,2,1,2,1,2,1,2,,,10,1,1
102530,1,2,1,2,1,2,1,2,1,2,1,2,,,10,1,1
102540,1,2,1,2,1,2,1,2,1,2,1,2,,,10,1,1
102550,1,2,1,2,1,2,1,2,1,2,1,2,,,10,1,1
102560,1,2,1,2,1,2,1,2,1,2,1,2,,,10,1,1
102570,1,2,1,2,1,2,1,2,1,2,1,2,,,10,1,1
102580,1,2,1,2,1,2,1,2,1,2,1,2,,,10,1,1
102590,1,2,1,2,1,2,1,2,1,2,1,2,,,10,1,1
102600,1,2,1,2,1,2,1,2,1,2,1,2,,,10,1,1
102610,1,2,1,2,1,2,1,2,1,2,1,2,,,10,1,1
102620,1,2,1,2,1,2,1,2,1,2,1,2,,,10,1,1
102630,1,2,1,2,1,2,1,2,1,2,1,2,,,10,1,1
102640,1,2,1,2,1,2,1,2,1,2,1,2,,,10,1,1
102650,1,2,1,2,1,2,1,2,1,2,1,2,,,10,1,1
102660,1,2,1,2,1,2,1,2,1,2,1,2,,,10,1,1
102670,1,2,1,2,1,2,1,2,1,2,1,2,,,10,1,1
102680,1,2,1,2,1,2,1,2,1,2,1,2,,,10,1,1
102690,1,2,1,2,1,2,1,2,1,2,1,2,,,10,1,1
102700,1,2,1,2,1,2,1,2,1,2,1,2,,,10,1,1
102710,1,2,1,2,1,2,1,2,1,2,1,2,,,10,1,1
102720,1,2,1,2,1,2,1,2,1,2,1,2,,,10,1,1
102730,1,2,1,2,1,2,1,2,1,2,1,2,,,10,1,1
102740,1,2,1,2,1,2,1,2,1,2,1,2,,,10,1,1
102750,1,2,1,2,1,2,1,2,1,2,1,2,,,10,1,1
102760,1,2,1,2,1,2,1,2,1,2,1,2,,,10,1,1
102770,1,2,1,2,1,2,1,2,1,2,1,2,,,10,1,1
102780,1,2,1,2,1,2,1,2,1,2,1,2,,,10,1,1
102790,1,2,1,2,1,2,1,2,1,2,1,2,,,10,1,1
102800,1,2,1,2,1,2,1,2,1,2,1,2,,,10,1,1
102810,1,2,1,2,1,2,1,2,1,2,1,2,,,10,1,1
102820,1,2,1,2,1,2,1,2,1,2,1,2,,,10,1,1
102830,1,2,1,2,1,2,1,2,1,2,1,2,,,10,1,1
102840,1,2,1,2,1,2,1,2,1,2,1,2,,,10,1,1
102850,1,2,1,2,1,2,1,2,1,2,1,2,,,10,1,1
102860,1,2,1,2,1,2,1,2,1,2,1,2,,,10,1,1
102870,1,2,1,2,1,2,1,2,1,2,1,2,,,10,1,1
102880,1,2,1,2,1,2,1,2,1,2,1,2,,,10,1,1
102890,1,2,1,2,1,2,1,2,1,2,1,2,,,10,1,1
102900,1,2,1,2,1,2,1,2,1,2,1,2,,,10,1,1
102910,1,2,1,2,1,2,1,2,1,2,1,2,,,10,1,1
102920,1,2,1,2,1,2,1,2,1,2,1,2,,,10,1,1
102930,1,2,1,2,1,2,1,2,1,2,1,2,,,10,1,1
102940,1,2,1,2,1,2,1,2,1,2,1,2,,,10,1,1
102950,1,2,1,2,1,2,1,2,1,2,1,2,,,10,1,1
102960,1,2,1,2,1,2,1,2,1,2,1,2,,,10,1,1
102970,1,2,1,2,1,2,1,2,1,2,1,2,,,10,1,1
102980,1,2,1,2,1,2,1,2,1,2,1,2,,,10,1,1
102990,1,2,1,2,1,2,1,2,1,2,1,2,,,10,1,1
103000,1,2,1,2,1,2,1,2,1,2,1,2,,,10,1,1
103010,1,2,1,2,1,2,1,2,1,2,1,2,,,10,1,1
103020,1,2,1,2,1,2,1,2,1,2,1,2,,,10,1,1
103030,1,2,1,2,1,2,1,2,1,2,1,2,,,10,1,1
103040,1,2,1,2,1,2,1,2,1,2,1,2,,,10,1,1
103050,1,2,1,2,1,2,1,2,1,2,1,2,,,10,1,1
103060,1,2,1,2,1,2,1,2,1,2,1,2,,,10,1,1
103070,1,2,1,2,1,2,1,2,1,2,1,2,,,10,1,1
103080,1,2,1,2,1,2,1,2,1,2,1,2,,,10,1,1
103090,1,2,1,2,1,2,1,2,1,2,1,2,,,10,1,1
103100,1,2,1,2,1,2,1,2,1,2,1,2,,,10,1,1
103110,1,2,1,2,1,2,1,2,1,2,1,2,,,10,1,1
103120,1,2,1,2,1,2,1,2,1,2,1,2,,,10,1,1
103130,1,2,1,2,1,2,1,2,1,2,1,2,,,10,1,1
103140,1,2,1,2,1,2,1,2,1,2,1,2,,,10,1,1
103150,1,2,1,2,1,2,1,2,1,2,1,2,,,10,1,1
103160,1,2,1,2,1,2,1,2,1,2,1,2,,,10,1,1
103170,1,2,1,2,1,2,1,2,1,2,1,2,,,10,1,1
103180,1,2,1,2,1,2,1,2,1,2,1,2,,,10,1,1
103190,1,2,1,2,1,2,1,2,1,2,1,2,,,10,1,1
103200,1,2,1,2,1,2,1,2,1,2,1,2,,,10,1,1
103210,1,2,1,2,1,2,1,2,1,2,1,2,,,10,1,1
103220,1,2,1,2,1,2,1,2,1,2,1,2,,,10,1,1
103230,1,2,1,2,1,2,1,2,1,2,1,2,,,10,1,1
103240,1,2,1,2,1,2,1,2,1,2,1,2,,,10,1,1
103250,1,2,1,2,1,2,1,2,1,2,1,2,,,10,1,1
103260,1,2,1,2,1,2,1,2,1,2,1,2,,,10,1,1
103270,1,2,1,2,1,2,1,2,1,2,1,2,,,10,1,1
103280,1,2,1,2,1,2,1,2,1,2,1,2,,,10,1,1
103290,1,2,1,2,1,2,1,2,1,2,1,2,,,10,1,1
103300,1,2,1,2,1,2,1,2,1,2,1,2,,,10,1,1
103310,1,2,1,2,1,2,1,2,1,2,1,2,,,10,1,1
103320,1,2,1,2,1,2,1,2,1,2,1,2,,,10,1,1
103330,1,2,1,2,1,2,1,2,1,2,1,2,,,10,1,1
103340,1,2,1,2,1,2,1,2,1,2,1,2,,,10,1,1
103350,1,2,1,2,1,2,1,2,1,2,1,2,,,10,1,1
103360,1,2,1,2,1,2,1,2,1,2,1,2,,,10,1,1
103370,1,2,1,2,1,2,1,2,1,2,1,2,,,10,1,1
103380,1,2,1,2,1,2,1,2,1,2,1,2,,,10,1,1
103390,1,2,1,2,1,2,1,2,1,2,1,2,,,10,1,1
103400,1,2,1,2,1,2,1,2,1,2,1,2,,,10,1,1
103410,1,2,1,2,1,2,1,2,1,2,1,2,,,10,1,1
103420,1,2,1,2,1,2,1,2,1,2,1,2,,,10,1,1
103430,1,2,1,2,1,2,1,2,1,2,1,2,,,10,1,1
103440,1,2,1,2,1,2,1,2,1,2,1,2,,,10,1,1
103450,1,2,1,2,1,2,1,2,1,2,1,2,,,10,1,1
103460,1,2,1,2,1,2,1,2,1,2,1,2,,,10,1,1
103470,1,2,1,2,1,2,1,2,1,2,1,2,,,10,1,1
103480,1,2,1,2,1,2,1,2,1,2,1,2,,,10,1,1
103490,1,2,1,2,1,2,1,2,1,2,1,2,,,10,1,1
103500,1,2,1,2,1,2,1,2,1,2,1,2,,,10,1,1
103510,1,2,1,2,1,2,1,2,1,2,1,2,,,10,1,1
103520,1,2,1,2,1,2,1,2,1,2,1,2,,,10,1,1
103530,1,2,1,2,1,2,1,2,1,2,1,2,,,10,1,1
103540,1,2,1,2,1,2,1,2,1,2,1,2,,,10,1,1
103550,1,2,1,2,1,2,1,2,1,2,1,2,,,10,1,1
