//_______________________________________________________________________
// Column 1 = Bank Number , State Number and TC : e.g 12 + 2 + 50
// Column 2 = EAD valid entries: length ranges, B for blank, O for Optional  : Max 4 rules split by ? symbol
// Column 3 = Serial valid entries
//_________________________________________________________________________________________  


//HSBC
246GFGTERM68,4-12?B,B
246GFGTERM69,4-12?B,B
246GFGTERM70,4-12?B,B
246GFGTERM71,4-12?B,B
246GFGTERM72,4-12?B,B
246GFGTERM73,4-12?B,B
246GFGTERM74,4-12?B,B
246GFGTERM75,4-12?B,B
246GFGTERM76,4-12?B,B
246GFGTERM77,4-12?B,B
246GFGTERM78,4-12?B,B
246GFGTERM79,4-12?B,B
246GFGTERM80,4-12?B,B
246GFGTERM81,4-12?B,B
246GFGTERM82,4-12?B,B
246GFGTERM83,4-12?B,B
246GFGTERM84,4-12?B,B
246GFGTERM85,4-12?B,B
246GFGTERM86,4-12?B,B
246GFGTERM87,4-12?B,B
246GFGTERM89,4-12?B,B
246GFGTERM90,4-12?B,B
246GFGTERM91,4-12?B,B
246GFGTERM92,4-12?B,B
246GFGTERM94,4-12?B,B
246GFGTERM95,4-12?B,B
246GFGTERM97,4-12?B,B
246GFGTERM99,4-12?B,B

247GFGTERM51,4-12?B,B
247GFGTERM52,4-12?B,B
247GFGTERM53,4-12?B,B
247GFGTERM54,4-12?B,B
247GFGTERM55,4-12?B,B
247GFGTERM56,4-12?B,B
247GFGTERM57,4-12?B,B
247GFGTERM59,4-12?B,B
247GFGTERM62,4-12?B,B
247GFGTERM63,4-12?B,B
247GFGTERM64,4-12?B,B
247GFGTERM65,4-12?B,B
247GFGTERM66,4-12?B,B
247GFGTERM67,4-12?B,B
247GFGTERM68,4-12?B,B
247GFGTERM69,4-12?B,B
247GFGTERM70,4-12?B,B
247GFGTERM71,4-12?B,B
247GFGTERM72,4-12?B,B
247GFGTERM73,4-12?B,B
247GFGTERM74,4-12?B,B
247GFGTERM75,4-12?B,B
247GFGTERM76,4-12?B,B
247GFGTERM77,4-12?B,B
247GFGTERM78,4-12?B,B
247GFGTERM79,4-12?B,B
247GFGTERM80,4-12?B,B
247GFGTERM81,4-12?B,B
247GFGTERM82,4-12?B,B
247GFGTERM83,4-12?B,B
247GFGTERM84,4-12?B,B
247GFGTERM85,4-12?B,B
247GFGTERM86,4-12?B,B
247GFGTERM87,4-12?B,B
247GFGTERM89,4-12?B,B
247GFGTERM90,4-12?B,B
247GFGTERM91,4-12?B,B
247GFGTERM92,4-12?B,B
247GFGTERM94,4-12?B,B
247GFGTERM95,4-12?B,B
247GFGTERM97,4-12?B,B
247GFGTERM99,4-12?B,B



//CITI crt 2
24GFGTERM58,4-12?B,6-6

// CITI Crt 3
24GFGTERM60,4-12,B

//CITI Crt 5
24GFGTERM96,4-12?B,B


/////////////////////////////////////////////////////////////
/////////////////// CITI SPECIAL ////////////////////////////
/////////////////////////////////////////////////////////////


//CITI crt 1
242GFGSP51,4-12?B,6-6
242GFGSP52,4-12?B,6-6
242GFGSP53,4-12?B,6-6
242GFGSP54,4-12?B,6-6
242GFGSP55,4-12?B,6-6
242GFGSP56,4-12?B,6-6
242GFGSP57,4-12?B,6-6
242GFGSP59,4-12?B,6-6
242GFGSP62,4-12?B,6-6
242GFGSP63,4-12?B,6-6
242GFGSP64,4-12?B,6-6
242GFGSP65,4-12?B,6-6
242GFGSP66,4-12?B,6-6
242GFGSP67,4-12?B,6-6
242GFGSP68,4-12?B,6-6
242GFGSP69,4-12?B,6-6
242GFGSP70,4-12?B,6-6
242GFGSP71,4-12?B,6-6
242GFGSP72,4-12?B,6-6
242GFGSP73,4-12?B,6-6
242GFGSP74,4-12?B,6-6
242GFGSP75,4-12?B,6-6
242GFGSP76,4-12?B,6-6
242GFGSP77,4-12?B,6-6
242GFGSP78,4-12?B,6-6
242GFGSP79,4-12?B,6-6
242GFGSP80,4-12?B,6-6
242GFGSP81,4-12?B,6-6
242GFGSP82,4-12?B,6-6
242GFGSP83,4-12?B,6-6
242GFGSP84,4-12?B,6-6
242GFGSP85,4-12?B,6-6
242GFGSP86,4-12?B,6-6
242GFGSP87,4-12?B,6-6
242GFGSP89,4-12?B,6-6
242GFGSP90,4-12?B,6-6
242GFGSP91,4-12?B,6-6
242GFGSP92,4-12?B,6-6
242GFGSP94,4-12?B,6-6
242GFGSP95,4-12?B,6-6
242GFGSP97,4-12?B,6-6
242GFGSP99,4-12?B,6-6

243GFGSP51,4-12?B,6-6
243GFGSP52,4-12?B,6-6
243GFGSP53,4-12?B,6-6
243GFGSP54,4-12?B,6-6
243GFGSP55,4-12?B,6-6
243GFGSP56,4-12?B,6-6
243GFGSP57,4-12?B,6-6
243GFGSP59,4-12?B,6-6
243GFGSP62,4-12?B,6-6
243GFGSP63,4-12?B,6-6
243GFGSP64,4-12?B,6-6
243GFGSP65,4-12?B,6-6
243GFGSP66,4-12?B,6-6
243GFGSP67,4-12?B,6-6
243GFGSP68,4-12?B,6-6
243GFGSP69,4-12?B,6-6
243GFGSP70,4-12?B,6-6
243GFGSP71,4-12?B,6-6
243GFGSP72,4-12?B,6-6
243GFGSP73,4-12?B,6-6
243GFGSP74,4-12?B,6-6
243GFGSP75,4-12?B,6-6
243GFGSP76,4-12?B,6-6
243GFGSP77,4-12?B,6-6
243GFGSP78,4-12?B,6-6
243GFGSP79,4-12?B,6-6
243GFGSP80,4-12?B,6-6
243GFGSP81,4-12?B,6-6
243GFGSP82,4-12?B,6-6
243GFGSP83,4-12?B,6-6
243GFGSP84,4-12?B,6-6
243GFGSP85,4-12?B,6-6
243GFGSP86,4-12?B,6-6
243GFGSP87,4-12?B,6-6
243GFGSP89,4-12?B,6-6
243GFGSP90,4-12?B,6-6
243GFGSP91,4-12?B,6-6
243GFGSP92,4-12?B,6-6
243GFGSP94,4-12?B,6-6
243GFGSP95,4-12?B,6-6
243GFGSP97,4-12?B,6-6
243GFGSP99,4-12?B,6-6

244GFGSP51,4-12?B,6-6
244GFGSP52,4-12?B,6-6
244GFGSP53,4-12?B,6-6
244GFGSP54,4-12?B,6-6
244GFGSP55,4-12?B,6-6
244GFGSP56,4-12?B,6-6
244GFGSP57,4-12?B,6-6
244GFGSP59,4-12?B,6-6
244GFGSP62,4-12?B,6-6
244GFGSP63,4-12?B,6-6
244GFGSP64,4-12?B,6-6
244GFGSP65,4-12?B,6-6
244GFGSP66,4-12?B,6-6
244GFGSP67,4-12?B,6-6
244GFGSP68,4-12?B,6-6
244GFGSP69,4-12?B,6-6
244GFGSP70,4-12?B,6-6
244GFGSP71,4-12?B,6-6
244GFGSP72,4-12?B,6-6
244GFGSP73,4-12?B,6-6
244GFGSP74,4-12?B,6-6
244GFGSP75,4-12?B,6-6
244GFGSP76,4-12?B,6-6
244GFGSP77,4-12?B,6-6
244GFGSP78,4-12?B,6-6
244GFGSP79,4-12?B,6-6
244GFGSP80,4-12?B,6-6
244GFGSP81,4-12?B,6-6
244GFGSP82,4-12?B,6-6
244GFGSP83,4-12?B,6-6
244GFGSP84,4-12?B,6-6
244GFGSP85,4-12?B,6-6
244GFGSP86,4-12?B,6-6
244GFGSP87,4-12?B,6-6
244GFGSP89,4-12?B,6-6
244GFGSP90,4-12?B,6-6
244GFGSP91,4-12?B,6-6
244GFGSP92,4-12?B,6-6
244GFGSP94,4-12?B,6-6
244GFGSP95,4-12?B,6-6
244GFGSP97,4-12?B,6-6
244GFGSP99,4-12?B,6-6

245GFGSP51,4-12?B,6-6
245GFGSP52,4-12?B,6-6
245GFGSP53,4-12?B,6-6
245GFGSP54,4-12?B,6-6
245GFGSP55,4-12?B,6-6
245GFGSP56,4-12?B,6-6
245GFGSP57,4-12?B,6-6
245GFGSP59,4-12?B,6-6
245GFGSP62,4-12?B,6-6
245GFGSP63,4-12?B,6-6
245GFGSP64,4-12?B,6-6
245GFGSP65,4-12?B,6-6
245GFGSP66,4-12?B,6-6
245GFGSP67,4-12?B,6-6
245GFGSP68,4-12?B,6-6
245GFGSP69,4-12?B,6-6
245GFGSP70,4-12?B,6-6
245GFGSP71,4-12?B,6-6
245GFGSP72,4-12?B,6-6
245GFGSP73,4-12?B,6-6
245GFGSP74,4-12?B,6-6
245GFGSP75,4-12?B,6-6
245GFGSP76,4-12?B,6-6
245GFGSP77,4-12?B,6-6
245GFGSP78,4-12?B,6-6
245GFGSP79,4-12?B,6-6
245GFGSP80,4-12?B,6-6
245GFGSP81,4-12?B,6-6
245GFGSP82,4-12?B,6-6
245GFGSP83,4-12?B,6-6
245GFGSP84,4-12?B,6-6
245GFGSP85,4-12?B,6-6
245GFGSP86,4-12?B,6-6
245GFGSP87,4-12?B,6-6
245GFGSP89,4-12?B,6-6
245GFGSP90,4-12?B,6-6
245GFGSP91,4-12?B,6-6
245GFGSP92,4-12?B,6-6
245GFGSP94,4-12?B,6-6
245GFGSP95,4-12?B,6-6
245GFGSP97,4-12?B,6-6
245GFGSP99,4-12?B,6-6

246GFGSP51,4-12?B,6-6
246GFGSP52,4-12?B,6-6
246GFGSP53,4-12?B,6-6
246GFGSP54,4-12?B,6-6
246GFGSP55,4-12?B,6-6
246GFGSP56,4-12?B,6-6
246GFGSP57,4-12?B,6-6
246GFGSP59,4-12?B,6-6
246GFGSP62,4-12?B,6-6
246GFGSP63,4-12?B,6-6
246GFGSP64,4-12?B,6-6
246GFGSP65,4-12?B,6-6
246GFGSP66,4-12?B,6-6
246GFGSP67,4-12?B,6-6
246GFGSP68,4-12?B,6-6
246GFGSP69,4-12?B,6-6
246GFGSP70,4-12?B,6-6
246GFGSP71,4-12?B,6-6
246GFGSP72,4-12?B,6-6
246GFGSP73,4-12?B,6-6
246GFGSP74,4-12?B,6-6
246GFGSP75,4-12?B,6-6
246GFGSP76,4-12?B,6-6
246GFGSP77,4-12?B,6-6
246GFGSP78,4-12?B,6-6
246GFGSP79,4-12?B,6-6
246GFGSP80,4-12?B,6-6
246GFGSP81,4-12?B,6-6
246GFGSP82,4-12?B,6-6
246GFGSP83,4-12?B,6-6
246GFGSP84,4-12?B,6-6
246GFGSP85,4-12?B,6-6
246GFGSP86,4-12?B,6-6
246GFGSP87,4-12?B,6-6
246GFGSP89,4-12?B,6-6
246GFGSP90,4-12?B,6-6
246GFGSP91,4-12?B,6-6
246GFGSP92,4-12?B,6-6
246GFGSP94,4-12?B,6-6
246GFGSP95,4-12?B,6-6
246GFGSP97,4-12?B,6-6
246GFGSP99,4-12?B,6-6

247GFGSP51,4-12?B,6-6
247GFGSP52,4-12?B,6-6
247GFGSP53,4-12?B,6-6
247GFGSP54,4-12?B,6-6
247GFGSP55,4-12?B,6-6
247GFGSP56,4-12?B,6-6
247GFGSP57,4-12?B,6-6
